part_number,name,description,price,brand,category,image_url,product_url,compatibility_models,installation_guide,specifications,in_stock
PS12718061,BEARING 5304520519,"This part works with the following products:
                Refrigerator.",14.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12718061-1-M-Frigidaire-5304520519-BEARING.jpg,https://www.partselect.com/PS12718061-Frigidaire-5304520519-BEARING.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12718061-Frigidaire-5304520519-BEARING.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12718061"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12718061-Frigidaire-5304520519-BEARING.htm?SourceCode=18""}",True
PS1991399,Kickplate Grille 241839405,"Kickplate Grille Specifications
                This white kickplate grill is attached to the bottom of the refrigerator.",49.42,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/1991399-1-M-Frigidaire-241839405-Kickplate-Grille.jpg,https://www.partselect.com/PS1991399-Frigidaire-241839405-Kickplate-Grille.htm?SourceCode=18,AP4318624,Please refer to the product manual or visit https://www.partselect.com/PS1991399-Frigidaire-241839405-Kickplate-Grille.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS1991399"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS1991399-Frigidaire-241839405-Kickplate-Grille.htm?SourceCode=18""}",True
PS17820336,Cheese/Butter Shelf Cover 762173619,"This part works with the following products:
                Refrigerator.",16.13,SMEG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17820336-1-M-SMEG-762173619-Cheese-Butter-Shelf-Cover.jpg,https://www.partselect.com/PS17820336-SMEG-762173619-Cheese-Butter-Shelf-Cover.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17820336-SMEG-762173619-Cheese-Butter-Shelf-Cover.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17820336"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17820336-SMEG-762173619-Cheese-Butter-Shelf-Cover.htm?SourceCode=18""}",True
PS2358908,Refrigerator Insulator Evap 297078801,"This part works with the following products:
                Freezer, Refrigerator.",7.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2358908-1-M-Frigidaire-297078801-Refrigerator-Insulator-Evap.jpg,https://www.partselect.com/PS2358908-Frigidaire-297078801-Refrigerator-Insulator-Evap.htm?SourceCode=18,AP4394327,Please refer to the product manual or visit https://www.partselect.com/PS2358908-Frigidaire-297078801-Refrigerator-Insulator-Evap.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2358908"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2358908-Frigidaire-297078801-Refrigerator-Insulator-Evap.htm?SourceCode=18""}",True
PS2331664,BEARING 241760404,"This part works with the following products:
                Refrigerator.",20.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2331664-1-M-Frigidaire-241760404-BEARING.jpg,https://www.partselect.com/PS2331664-Frigidaire-241760404-BEARING.htm?SourceCode=18,AP4315972,Please refer to the product manual or visit https://www.partselect.com/PS2331664-Frigidaire-241760404-BEARING.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2331664"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2331664-Frigidaire-241760404-BEARING.htm?SourceCode=18""}",True
PS7784009,Refrigerator Door Gasket 242193213,"Refrigerator Door Gasket Specifications
                Upgrade your refrigerator's performance with this genuine OEM gasket-door ref. 21 in white from Frigidaire. Designed to prevent warm air from invading your fridge, this door gasket guarantees a seamless seal to maintain optimum cooling efficiency. This is perfect to replace part models in certain Frigidaire, Electrolux, White Westinghouse, and Tappan models. Its size measures a standard 21 inches. For trouble-free installation, smooth any folds and creases on the gasket by soaking it in warm water or gently warming it with a hairdryer on low heat. Do remember to safely store any perishables while the door is open during installation.",121.2,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/7784009-1-M-Frigidaire-242193213-Refrigerator-Door-Gasket.jpg,https://www.partselect.com/PS7784009-Frigidaire-242193213-Refrigerator-Door-Gasket.htm?SourceCode=18,AP5688452,Please refer to the product manual or visit https://www.partselect.com/PS7784009-Frigidaire-242193213-Refrigerator-Door-Gasket.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS7784009"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS7784009-Frigidaire-242193213-Refrigerator-Door-Gasket.htm?SourceCode=18""}",True
PS12729559,TRAY 11030672,"This part works with the following products:
                Refrigerator.",37.15,Bosch,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12729559-1-M-Bosch-11030672-TRAY.jpg,https://www.partselect.com/PS12729559-Bosch-11030672-TRAY.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12729559-Bosch-11030672-TRAY.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12729559"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12729559-Bosch-11030672-TRAY.htm?SourceCode=18""}",True
PS12744109,POWER CORD WR55X32470,"This part works with the following products:
                Refrigerator.",22.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12744109-1-M-GE-WR55X32470-POWER-CORD.jpg,https://www.partselect.com/PS12744109-GE-WR55X32470-POWER-CORD.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12744109-GE-WR55X32470-POWER-CORD.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12744109"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12744109-GE-WR55X32470-POWER-CORD.htm?SourceCode=18""}",True
PS16222687,Air Cleaner Filter Assembly ADQ73214408,"Air Cleaner Filter Assembly Specifications
                This OEM LG refrigerator air filter effectively reduces odors and impurities, keeping your refrigerator fresh. Constructed with activated carbon, it measures 3 inches by 3 inches by 5 inches and fits select LG and Kenmore Elite models. Installation is tool-free and takes less than five minutes. Replace the filter every six months or as indicated by the filter light. Refer to your owner’s manual to confirm compatibility and for detailed instructions.",44.95,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16222687-1-M-LG-ADQ73214408-Air-Cleaner-Filter-Assembly.jpg,https://www.partselect.com/PS16222687-LG-ADQ73214408-Air-Cleaner-Filter-Assembly.htm?SourceCode=18,ADQ73214408;AP6990312,Please refer to the product manual or visit https://www.partselect.com/PS16222687-LG-ADQ73214408-Air-Cleaner-Filter-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16222687"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16222687-LG-ADQ73214408-Air-Cleaner-Filter-Assembly.htm?SourceCode=18""}",True
PS11752389,Refrigerator Ice Maker Replacement WPW10300022,"Refrigerator Ice Maker Replacement Specifications
                The replacement ice maker does not include a new ice level arm, or wire harness, these components will need to be reused from original ice maker.",146.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11752389-1-M-Whirlpool-WPW10300022-Refrigerator-Ice-Maker-Replacement.jpg,https://www.partselect.com/PS11752389-Whirlpool-WPW10300022-Refrigerator-Ice-Maker-Replacement.htm?SourceCode=18,AP6019085;WPW10300022,Please refer to the product manual or visit https://www.partselect.com/PS11752389-Whirlpool-WPW10300022-Refrigerator-Ice-Maker-Replacement.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11752389"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11752389-Whirlpool-WPW10300022-Refrigerator-Ice-Maker-Replacement.htm?SourceCode=18""}",True
PS16624103,"ASSY ACCESSORY-CUSTOM PANEL;RB3000 B,SAT DA99-04395A","This part works with the following products:
                Refrigerator.",269.61,Samsung,refrigerator,,https://www.partselect.com/PS16624103-Samsung-DA99-04395A-ASSY-ACCESSORY-CUSTOM-PANEL-RB3000-B-SAT.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16624103-Samsung-DA99-04395A-ASSY-ACCESSORY-CUSTOM-PANEL-RB3000-B-SAT.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16624103"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16624103-Samsung-DA99-04395A-ASSY-ACCESSORY-CUSTOM-PANEL-RB3000-B-SAT.htm?SourceCode=18""}",True
PS11757023,Refrigerator Capacitor WPW10662129,"Refrigerator Capacitor Specifications
                This capacitor (Refrigerator and Freezer Compressor Run Capacitor, Run Capacitor) provides the voltage or energy current required to start the compressor and keep it running. It allows the compressor in your appliance to easily cycle on and off. This capacitor mounts directly onto the compressor starting relay. If the capacitor is faulty the compressor may get unusually hot and draw excessive amperage. It the compressor overheats, it may fail to run until it cools down again. The compressor may also get noisy from overheating.  If this part is totally electrically open, it is defective (often due to overheating) and needs to be replaced. The part measures 1 inch by 1-1/2 inches, and is constructed of plastic with two metal wire terminals. This item includes 1 capacitor, sold individually. This part comes in black.",42.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11757023-1-M-Whirlpool-WPW10662129-Refrigerator-Capacitor.jpg,https://www.partselect.com/PS11757023-Whirlpool-WPW10662129-Refrigerator-Capacitor.htm?SourceCode=18,WPW10662129;AP6023677,Please refer to the product manual or visit https://www.partselect.com/PS11757023-Whirlpool-WPW10662129-Refrigerator-Capacitor.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11757023"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11757023-Whirlpool-WPW10662129-Refrigerator-Capacitor.htm?SourceCode=18""}",True
PS2003478,Ice Dispenser Solenoid and Door Kit 12001991,"Ice Dispenser Solenoid and Door Kit Specifications
                In addition to the solenoid (115V), this kit also comes with a door strike and an ice door assembly.  Please be advised the spring and roll pin are not included with this kit.",122.18,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/2003478-1-M-Whirlpool-12001991-Ice-Dispenser-Solenoid-and-Door-Kit.jpg,https://www.partselect.com/PS2003478-Whirlpool-12001991-Ice-Dispenser-Solenoid-and-Door-Kit.htm?SourceCode=18,AP4009082,Please refer to the product manual or visit https://www.partselect.com/PS2003478-Whirlpool-12001991-Ice-Dispenser-Solenoid-and-Door-Kit.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS2003478"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS2003478-Whirlpool-12001991-Ice-Dispenser-Solenoid-and-Door-Kit.htm?SourceCode=18""}",True
PS11699574,Glass Shelf WR32X21260,"Glass Shelf Specifications
                This glass shelf is a genuine OEM replacement part is specially designed for refrigerators. It has a length of approximately 23 inches and a width of 13.5 inches. The glass shelf provides a wide surface for you to store various food items and containers inside your refrigerator. It is designed to easily slide in and out of the fridge as needed. If your glass shelf is cracked or damaged it is recommended to replace it promptly for your safety. No mounting hardware is needed, simply pull out the damaged glass shelf and position the new one its place.",34.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11699574-1-M-GE-WR32X21260-Glass-Shelf.jpg,https://www.partselect.com/PS11699574-GE-WR32X21260-Glass-Shelf.htm?SourceCode=18,AP5958543,Please refer to the product manual or visit https://www.partselect.com/PS11699574-GE-WR32X21260-Glass-Shelf.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11699574"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11699574-GE-WR32X21260-Glass-Shelf.htm?SourceCode=18""}",True
PS16662677,"BASKET,DOOR MAN63948504","BASKET,DOOR Specifications
                This authentic LG Door Basket is designed to suit a range of LG refrigerator models. Applauded for its high-quality and durable construction, this part attaches to the inside of the refrigerator door, ideally utilized for storing jars and bottles. Its specific size and shape ensures seamless fitting and efficient functioning that can differentiate it from similar looking items. Make sure to consult your user?s manual for comprehensive instructions on how to install this product. Reaffirm your model compatibility before purchasing this Door Basket. Opt for this LG-manufactured item to maintain superior appliance performance.",65.53,LG,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16662677-1-M-LG-MAN63948504-BASKET-DOOR.jpg,https://www.partselect.com/PS16662677-LG-MAN63948504-BASKET-DOOR.htm?SourceCode=18,MAN63948504;MAN63948502,Please refer to the product manual or visit https://www.partselect.com/PS16662677-LG-MAN63948504-BASKET-DOOR.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16662677"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16662677-LG-MAN63948504-BASKET-DOOR.htm?SourceCode=18""}",True
PS12070848,Door Trim W11097831,"Door Trim Specifications
                Discover the high-quality Trim-Door Door shelf bar, an essential product from the renown brand, Whirlpool. Ideal for Whirlpool, KitchenAid, Maytag, Jenn-Air, Amana, Inglis, and Magic Chef models of fridges, it is an original OEM part designed to ensure your refrigerator functions optimally. Its exquisite craftsmanship guarantees a perfect fit in different models despite minor variations in size and shape. To secure optimum performance for your fridge, ensure to validate your model before ordering. Manufactured with outstanding precision, the Trim-Door Door shelf bar brings functionality right into your kitchen, enhancing your appliance's service life and usability. Experience the exemplary performance of Whirlpool with this high-grade Trim-Door Door shelf bar.",16.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12070848-1-M-Whirlpool-W11097831-Door-Trim.jpg,https://www.partselect.com/PS12070848-Whirlpool-W11097831-Door-Trim.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12070848-Whirlpool-W11097831-Door-Trim.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12070848"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12070848-Whirlpool-W11097831-Door-Trim.htm?SourceCode=18""}",True
PS8758404,Refrigerator Paddle Assembly WR17X20449,"Refrigerator Paddle Assembly Specifications
                Unveiling the GE Dispenser Lever, an integral part for maintaining the functionality of your refrigerator. This lever effectively releases ice or water each time you press, ensuring hassle-free operation. A gentle reminder to stash away any food that may spoil when power is turned off. It is advised to remove power supply to the refrigerator prior to installing this component. For safety measures, please don work gloves to protect your hands while handling this assembly. This paddle assembly is designed to complement the GE line of quality appliances.",36.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/8758404-1-M-GE-WR17X20449-Refrigerator-Paddle-Assembly.jpg,https://www.partselect.com/PS8758404-GE-WR17X20449-Refrigerator-Paddle-Assembly.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS8758404-GE-WR17X20449-Refrigerator-Paddle-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS8758404"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS8758404-GE-WR17X20449-Refrigerator-Paddle-Assembly.htm?SourceCode=18""}",True
PS12703940,USE WPL W11251261 W11115781,"This part works with the following products:
                Refrigerator.",110.16,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Whirlpool/1A521A5320B1BE675D284877C075837B4D0716FE.gif,https://www.partselect.com/PS12703940-Whirlpool-W11115781-USE-WPL-W11251261.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12703940-Whirlpool-W11115781-USE-WPL-W11251261.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12703940"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12703940-Whirlpool-W11115781-USE-WPL-W11251261.htm?SourceCode=18""}",True
PS11722132,Refrigerator Water Filter EDR5RXD1,"Refrigerator Water Filter Specifications
                This EveryDrop Filter5 is certified to reduce the most contaminants with Triple Filtration Technology. Now, you and your family can enjoy the enriching benefits of cleaner, freshly filtered ice & water. Not just in beverages, but for preparing meals, too. This advanced generation of ice and water refrigerator filters from EveryDrop Filters are certified to reduce more contaminants with Triple Filtration Technology. Filter 5 reduces 16 contaminants, so you can feel reassured that you and your family are getting the most out of your water. Remember to replace your refrigerator filter every 6 months to maximize contaminant reduction.",72.7,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11722132-1-M-Whirlpool-EDR5RXD1-Refrigerator-Water-Filter.jpg,https://www.partselect.com/PS11722132-Whirlpool-EDR5RXD1-Refrigerator-Water-Filter.htm?SourceCode=18,AP5983565,Please refer to the product manual or visit https://www.partselect.com/PS11722132-Whirlpool-EDR5RXD1-Refrigerator-Water-Filter.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS11722132"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS11722132-Whirlpool-EDR5RXD1-Refrigerator-Water-Filter.htm?SourceCode=18""}",True
PS967022,Refrigerator Fan Motor WR60X10168,"Refrigerator Fan Motor Specifications
                This fan motor circulates the air through the refrigerator grille and cools the compressor and condenser coils. It also helps to evaporate extra water in the drain pan.",52.42,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/967022-4-M-GE-WR60X10168-Refrigerator-Fan-Motor.jpg,https://www.partselect.com/PS967022-GE-WR60X10168-Refrigerator-Fan-Motor.htm?SourceCode=18,AP3855309,Please refer to the product manual or visit https://www.partselect.com/PS967022-GE-WR60X10168-Refrigerator-Fan-Motor.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS967022"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS967022-GE-WR60X10168-Refrigerator-Fan-Motor.htm?SourceCode=18""}",True
PS9504279,"R-CARBON;2.7KOHM,5%,1/4W 2001-000050","This part works with the following products:
                Refrigerator, Washer.",6.95,Samsung,refrigerator,,https://www.partselect.com/PS9504279-Samsung-2001-000050-R-CARBON-2-7KOHM-5-1-4W.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS9504279-Samsung-2001-000050-R-CARBON-2-7KOHM-5-1-4W.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS9504279"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS9504279-Samsung-2001-000050-R-CARBON-2-7KOHM-5-1-4W.htm?SourceCode=18""}",True
PS12741835,Refrigerator Bearing 5304522193,"This part works with the following products:
                Refrigerator.",11.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12741835-1-M-Frigidaire-5304522193-Refrigerator-Bearing.jpg,https://www.partselect.com/PS12741835-Frigidaire-5304522193-Refrigerator-Bearing.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12741835-Frigidaire-5304522193-Refrigerator-Bearing.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12741835"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12741835-Frigidaire-5304522193-Refrigerator-Bearing.htm?SourceCode=18""}",True
PS17537652,Refrigerator Water Filter HAF-QIN/EXP,"Refrigerator Water Filter Specifications
                This refrigerator water filter is supplied by Samsung to ensure it is an accurate fit for your fridge. It has a capacity of 300 gallons. The water filter helps to reduce water contamination by removing unwanted substances like chemicals and heavy metals which can make their way into your water supply. Each filter is tested and certified by NSF international as a guarantee of safety. If the filter light indicator on your fridge is red, this indicates that it is time to change your filter. Each filter also comes with a monthly reminder sticker inside the packaging to help you remember to change your filter.",50.95,Samsung,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17537652-1-M-Samsung-HAF-QIN-EXP-Refrigerator-Water-Filter.jpg,https://www.partselect.com/PS17537652-Samsung-HAF-QIN-EXP-Refrigerator-Water-Filter.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS17537652-Samsung-HAF-QIN-EXP-Refrigerator-Water-Filter.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS17537652"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS17537652-Samsung-HAF-QIN-EXP-Refrigerator-Water-Filter.htm?SourceCode=18""}",True
PS4140645,Thermal Fuse Assembly DA47-00301F,"This part works with the following products:
                Refrigerator, Freezer.",36.95,Samsung,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4140645-1-M-Samsung-DA47-00301F-Thermal-Fuse-Assembly.jpg,https://www.partselect.com/PS4140645-Samsung-DA47-00301F-Thermal-Fuse-Assembly.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS4140645-Samsung-DA47-00301F-Thermal-Fuse-Assembly.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS4140645"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS4140645-Samsung-DA47-00301F-Thermal-Fuse-Assembly.htm?SourceCode=18""}",True
PS8747037,Humidity Control Damper 5304492617,"Humidity Control Damper Specifications
                This part is found on the side of some crisper pan covers. It will allow you to adjust the humidity within the crisper pan.",11.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/8747037-1-M-Frigidaire-5304492617-Humidity-Control-Damper.jpg,https://www.partselect.com/PS8747037-Frigidaire-5304492617-Humidity-Control-Damper.htm?SourceCode=18,AP5788653,Please refer to the product manual or visit https://www.partselect.com/PS8747037-Frigidaire-5304492617-Humidity-Control-Damper.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS8747037"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS8747037-Frigidaire-5304492617-Humidity-Control-Damper.htm?SourceCode=18""}",True
PS10063548,ESCUTCHEON W10458867,"This part works with the following products:
                Refrigerator.",123.67,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Whirlpool/907A1EAC29BC8FADB6F8864E61FCCC802B28854D.gif,https://www.partselect.com/PS10063548-Whirlpool-W10458867-ESCUTCHEON.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS10063548-Whirlpool-W10458867-ESCUTCHEON.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS10063548"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS10063548-Whirlpool-W10458867-ESCUTCHEON.htm?SourceCode=18""}",True
PS12743834,CONTROL KNOB WR02X31466,"This part works with the following products:
                Refrigerator.",11.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12743834-1-M-GE-WR02X31466-CONTROL-KNOB.jpg,https://www.partselect.com/PS12743834-GE-WR02X31466-CONTROL-KNOB.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS12743834-GE-WR02X31466-CONTROL-KNOB.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12743834"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12743834-GE-WR02X31466-CONTROL-KNOB.htm?SourceCode=18""}",True
PS3494647,Dispenser Grille Insert - Black W10317275,"This part works with the following products:
                Refrigerator.",57.71,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/Schematics/Whirlpool/4017KWK5.gif,https://www.partselect.com/PS3494647-Whirlpool-W10317275-Dispenser-Grille-Insert-Black.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS3494647-Whirlpool-W10317275-Dispenser-Grille-Insert-Black.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS3494647"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS3494647-Whirlpool-W10317275-Dispenser-Grille-Insert-Black.htm?SourceCode=18""}",True
PS12348915,HOUSING W11194438,"This part fixes the following symptoms:
                Leaking",88.06,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12348915-1-M-Whirlpool-W11194438-HOUSING.jpg,https://www.partselect.com/PS12348915-Whirlpool-W11194438-HOUSING.htm?SourceCode=18,AP6286925;WPW10238156,Please refer to the product manual or visit https://www.partselect.com/PS12348915-Whirlpool-W11194438-HOUSING.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS12348915"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS12348915-Whirlpool-W11194438-HOUSING.htm?SourceCode=18""}",True
PS16744849,Door Trim W11606660,"Door Trim Specifications
                Shelf Trim",23.95,Whirlpool,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16744849-1-M-Whirlpool-W11606660-Door-Trim.jpg,https://www.partselect.com/PS16744849-Whirlpool-W11606660-Door-Trim.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16744849-Whirlpool-W11606660-Door-Trim.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16744849"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16744849-Whirlpool-W11606660-Door-Trim.htm?SourceCode=18""}",True
PS16227282,TRIM 5304525937,"This part works with the following products:
                Refrigerator.",18.95,Frigidaire,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16227282-1-M-Frigidaire-5304525937-TRIM.jpg,https://www.partselect.com/PS16227282-Frigidaire-5304525937-TRIM.htm?SourceCode=18,,Please refer to the product manual or visit https://www.partselect.com/PS16227282-Frigidaire-5304525937-TRIM.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS16227282"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS16227282-Frigidaire-5304525937-TRIM.htm?SourceCode=18""}",True
PS292309,Blade - Middle WR17X1362,"Blade - Middle Specifications
                Also called Moving Dispenser Blade.",25.95,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/292309-1-M-GE-WR17X1362-Blade-Middle.jpg,https://www.partselect.com/PS292309-GE-WR17X1362-Blade-Middle.htm?SourceCode=18,AP2064307,Please refer to the product manual or visit https://www.partselect.com/PS292309-GE-WR17X1362-Blade-Middle.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS292309"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS292309-GE-WR17X1362-Blade-Middle.htm?SourceCode=18""}",True
PS9864030,Refrigerator Door Handle Kit (White) WR12X22148,"Refrigerator Door Handle Kit (White) Specifications
                This door handle kit includes handles for both the refrigerator and freezer. It also includes a plug for the handle. These handles make it easy for you to open and close your appliance door. If they are cracked or damaged, it is a good idea to replace them. The refrigerator door handle is approximately 19 inches in length, and the freezer door handle is approximately 18 5/8 inches in length. These handles are white in color. You will need a screwdriver to successfully install the new handles on your appliance. This kit does not include the screws required for installation.",73.45,GE,refrigerator,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/9864030-1-M-GE-WR12X22148-Refrigerator-Door-Handle-Kit-White.jpg,https://www.partselect.com/PS9864030-GE-WR12X22148-Refrigerator-Door-Handle-Kit-White.htm?SourceCode=18,AP5949272,Please refer to the product manual or visit https://www.partselect.com/PS9864030-GE-WR12X22148-Refrigerator-Door-Handle-Kit-White.htm?SourceCode=18#Instructions for detailed installation instructions.,"{""part_number"": ""PS9864030"", ""category"": ""refrigerator"", ""url"": ""https://www.partselect.com/PS9864030-GE-WR12X22148-Refrigerator-Door-Handle-Kit-White.htm?SourceCode=18""}",True
